char1,char2,similarity,code1,code2
乆,大,0.7906192845655386,20038,22823
乆,灭,0.7904718179242308,20038,28781
乆,天,0.7884286438743374,20038,22825
乆,夭,0.7883825395430378,20038,22829
乆,乀,0.7849248680628884,20038,20032
乇,乇,1.0,20039,20039
乇,壬,0.8017145531498191,20039,22764
乇,亠,0.797483961521155,20039,20128
乇,一,0.790283381276384,20039,19968
乇,上,0.7885296236644709,20039,19978
乇,卜,0.7876748693067581,20039,21340
乇,七,0.7865546738825925,20039,19971
乇,千,0.7844265730464944,20039,21315
乇,丨,0.7831633022336082,20039,20008
乇,丶,0.7806516220910779,20039,20022
么,么,1.0,20040,20040
么,幺,0.819430304480652,20040,24186
么,厶,0.7843613636300425,20040,21430
么,人,0.776106872475791,20040,20154
么,丶,0.7732560590772068,20040,20022
么,久,0.7704620284600002,20040,20037
么,丿,0.7684013460953619,20040,20031
么,丨,0.7677801356149547,20040,20008
么,八,0.7660036588069018,20040,20843
么,亻,0.7628910493593548,20040,20155
义,义,1.0,20041,20041
义,又,0.8609919877899007,20041,21448
义,叉,0.8464810612232132,20041,21449
义,文,0.8290220554950763,20041,25991
义,夊,0.8026300869810387,20041,22794
义,父,0.8011948554986326,20041,29238
义,乂,0.7948892137589668,20041,20034
义,攵,0.7901803801207701,20041,25909
义,丿,0.7818833339778057,20041,20031
义,仌,0.7796234814380707,20041,20172
乊,乊,1.0,20042,20042
乊,丷,0.8778523518262933,20042,20023
乊,乛,0.8464749457087315,20042,20059
乊,丶,0.8341437479251588,20042,20022
乊,宀,0.8229227167088798,20042,23424
乊,一,0.8218274486834136,20042,19968
乊,亠,0.8190683779379063,20042,20128
乊,艹,0.8145844806206263,20042,33401
乊,寸,0.8144864068102585,20042,23544
乊,冫,0.8095259369856473,20042,20907
之,之,1.0,20043,20043
之,二,0.812972819869167,20043,20108
之,主,0.8035648765477258,20043,20027
之,上,0.8021591088998882,20043,19978
之,亡,0.8006546941272373,20043,20129
之,丄,0.7971096880536549,20043,19972
之,尢,0.7939528614167874,20043,23586
之,丨,0.7931321857383894,20043,20008
之,艹,0.7909267105383316,20043,33401
之,卞,0.7896975999228883,20043,21342
乌,乌,1.0,20044,20044
乌,鸟,0.8162025911683249,20044,40479
乌,一,0.7625231058560584,20044,19968
乌,旬,0.7578014740672127,20044,26092
乌,丩,0.7567490089118047,20044,20009
乌,丶,0.7553563448475514,20044,20022
乌,勹,0.7551540842387306,20044,21241
乌,写,0.7544792145374861,20044,20889
乌,丆,0.75318288447181,20044,19974
乌,勾,0.7478794427407279,20044,21246
乍,乍,1.0,20045,20045
乍,亇,0.8090042731000338,20045,20103
乍,卜,0.8021676804665258,20045,21340
乍,乛,0.7916741546069874,20045,20059
乍,亠,0.7905380055360317,20045,20128
乍,丶,0.7844558725778046,20045,20022
乍,广,0.7778854111506901,20045,24191
乍,丨,0.7775993355044779,20045,20008
乍,午,0.774200314142136,20045,21320
乍,扌,0.7708121800898904,20045,25164
乎,乎,1.0,20046,20046
乎,亅,0.8250722578124976,20046,20101
乎,一,0.8053109986283594,20046,19968
乎,平,0.7960635624060753,20046,24179
乎,手,0.795141997915612,20046,25163
乎,干,0.7947340156720032,20046,24178
乎,千,0.7929488658049445,20046,21315
乎,甼,0.7925362376308915,20046,30012
乎,亨,0.7913815776092069,20046,20136
乎,壬,0.7861324570697288,20046,22764
乏,乏,1.0,20047,20047
乏,夭,0.8017342357758108,20047,22829
乏,辶,0.7846385412881406,20047,36790
乏,工,0.7792707554513982,20047,24037
乏,无,0.7759802501958307,20047,26080
乏,于,0.7735308606846362,20047,20110
乏,丘,0.7730355641316222,20047,19992
乏,汇,0.7730164612889001,20047,27719
乏,正,0.7700776010159116,20047,27491
乏,斤,0.7687617097747141,20047,26020
乐,乐,1.0,20048,20048
乐,示,0.7881371552561824,20048,31034
乐,禾,0.7864403471851329,20048,31166
乐,亅,0.7807047183328569,20048,20101
乐,十,0.7704136718628672,20048,21313
乐,予,0.7675682174230255,20048,20104
乐,孒,0.7654488326454801,20048,23378
乐,千,0.764469911004394,20048,21315
乐,乑,0.764439537667028,20048,20049
乐,子,0.7641556397928493,20048,23376
乑,乑,1.0,20049,20049
乑,千,0.7811412802182596,20049,21315
乑,禾,0.7781800232365296,20049,31166
乑,丨,0.7763655664503264,20049,20008
乑,丅,0.7719059702948929,20049,19973
乑,氺,0.7714102054820342,20049,27706
乑,乐,0.764439537667028,20049,20048
乑,氷,0.7627991789317583,20049,27703
乑,氶,0.762064397773937,20049,27702
乑,米,0.7611506491807254,20049,31859
乒,乒,1.0,20050,20050
乒,乓,0.8745189031805466,20050,20051
乒,兵,0.8457521418169547,20050,20853
乒,丩,0.7896556897870025,20050,20009
乒,丶,0.7758179210267929,20050,20022
乒,丷,0.76909921422459,20050,20023
乒,冫,0.764467324638144,20050,20907
乒,忄,0.7621679264816759,20050,24516
乒,六,0.7584545904229826,20050,20845
乒,且,0.7575034749657933,20050,19988
乓,乓,1.0,20051,20051
乓,乒,0.8745189031805466,20051,20050
乓,兵,0.8615759293274212,20051,20853
乓,丩,0.7849137083090073,20051,20009
乓,乁,0.7789934034675776,20051,20033
乓,丶,0.7772832784930134,20051,20022
乓,乀,0.7744280786970021,20051,20032
乓,凡,0.772987553917469,20051,20961
乓,弌,0.7722106951645786,20051,24332
乓,丷,0.7679180408863548,20051,20023
乔,乔,1.0,20052,20052
乔,呑,0.7665545580159007,20052,21585
乔,井,0.7662227410399152,20052,20117
乔,禿,0.7654675765598569,20052,31167
乔,芥,0.7571498515346418,20052,33445
乔,秃,0.7560655870194721,20052,31171
乔,岕,0.7521696384042547,20052,23701
乔,犿,0.7482757484428278,20052,29375
乔,并,0.7472703474515631,20052,24182
乔,乖,0.7471999163879571,20052,20054
乕,乕,1.0,20053,20053
乕,厈,0.7814946519863696,20053,21384
乕,屈,0.7639071467226703,20053,23624
乕,眉,0.7601036504970498,20053,30473
乕,居,0.7577347289269829,20053,23621
乕,周,0.7564755406662697,20053,21608
乕,届,0.7515662104676468,20053,23626
乕,严,0.7509060262700059,20053,20005
乕,屵,0.7508463251072655,20053,23669
乕,盾,0.7499199836638663,20053,30462
乖,乖,1.0,20054,20054
乖,木,0.7820780069259604,20054,26408
乖,秊,0.7659822803034713,20054,31178
乖,本,0.7609331319400621,20054,26412
乖,中,0.7567953557604385,20054,20013
乖,巾,0.7546117259773452,20054,24062
乖,芈,0.7544475117388231,20054,33416
乖,乔,0.7471999163879571,20054,20052
乖,氒,0.7469561703414143,20054,27666
乖,朩,0.7464130999972112,20054,26409
乗,乗,1.0,20055,20055
乗,乘,0.825666205692042,20055,20056
乗,琹,0.7978932737380352,20055,29753
乗,录,0.7717323665798093,20055,24405
乗,杲,0.7709714058420125,20055,26482
乗,籴,0.7551252946434833,20055,31860
乗,朵,0.7499124387708291,20055,26421
乗,棐,0.7498121465415151,20055,26832
乗,果,0.7486512731738088,20055,26524
乗,朶,0.7454848096646931,20055,26422
乘,乘,1.0,20056,20056
乘,乗,0.825666205692042,20056,20055
乘,朶,0.7589624352346904,20056,26422
乘,果,0.7563374378712449,20056,26524
乘,杲,0.733892814777818,20056,26482
乘,雬,0.7332338837496268,20056,38636
乘,录,0.7318880050225249,20056,24405
乘,沗,0.730954084861559,20056,27799
乘,秊,0.7296957250278234,20056,31178
乘,朵,0.7285560133404225,20056,26421
乙,乙,1.0,20057,20057
乙,工,0.8325628570872335,20057,24037
乙,乚,0.8211373854935652,20057,20058
乙,匸,0.8187935672850212,20057,21304
乙,匕,0.8168560536409446,20057,21269
乙,丆,0.8162912038064013,20057,19974
乙,王,0.8144954546228754,20057,29579
乙,冫,0.8112337260315127,20057,20907
乙,亼,0.8090059176301382,20057,20156
乙,巳,0.8084763658390366,20057,24051
乚,乚,1.0,20058,20058
乚,亻,0.8701810771506492,20058,20155
乚,乜,0.8611535384189861,20058,20060
乚,讠,0.8552108564394887,20058,35744
乚,丶,0.8443276817974793,20058,20022
乚,牜,0.8408525965308846,20058,29276
乚,冫,0.8319322580122209,20058,20907
乚,它,0.8319140523462751,20058,23427
乚,忄,0.8308632895365023,20058,24516
乚,灬,0.8267448702450666,20058,28780
乛,乛,1.0,20059,20059
乛,宀,0.8885425220076046,20059,23424
乛,丶,0.8745924134929768,20059,20022
乛,冖,0.8730661035448891,20059,20886
乛,广,0.8708888212821213,20059,24191
乛,冫,0.859573282626392,20059,20907
乛,丨,0.8562658006041503,20059,20008
乛,艹,0.8530427683695164,20059,33401
乛,亠,0.8473667006650203,20059,20128
乛,丆,0.8465184337700647,20059,19974
乜,乜,1.0,20060,20060
乜,乚,0.8611535384189861,20060,20058
乜,亻,0.8081505351881799,20060,20155
乜,彑,0.7945386738080706,20060,24401
乜,丶,0.7793006773095913,20060,20022
乜,丷,0.7779122324388884,20060,20023
乜,廿,0.7767462355764517,20060,24319
乜,仑,0.7741016000544257,20060,20177
乜,且,0.7705689221652156,20060,19988
乜,也,0.7698187929381936,20060,20063
九,九,1.0,20061,20061
九,凣,0.8413536527401893,20061,20963
九,丸,0.8293089390960089,20061,20024
九,凢,0.8168212652907147,20061,20962
九,亣,0.8054012711047381,20061,20131
九,亢,0.7999795805020207,20061,20130
九,儿,0.7956558698196777,20061,20799
九,丌,0.7941410355872767,20061,19980
九,凡,0.7911680503932373,20061,20961
九,几,0.7903977806930803,20061,20960
乞,乞,1.0,20062,20062
乞,亇,0.8194894660862131,20062,20103
乞,艺,0.8118028587797214,20062,33402
乞,乚,0.7912320024766144,20062,20058
乞,它,0.7848614341311286,20062,23427
乞,勺,0.7773701883146386,20062,21242
乞,匀,0.7749371965574131,20062,21248
乞,午,0.7732603556301914,20062,21320
乞,丶,0.7728169234484356,20062,20022
乞,匕,0.7709231933116074,20062,21269
也,也,1.0,20063,20063
也,亅,0.7890565626050349,20063,20101
也,止,0.7803986927851331,20063,27490
也,圡,0.7711331538653393,20063,22305
也,丗,0.7708539136205479,20063,19991
也,乜,0.7698187929381936,20063,20060
也,色,0.7684799053619689,20063,33394
也,包,0.765614310462818,20063,21253
也,丨,0.7652745484270491,20063,20008
也,正,0.7642781492389586,20063,27491
习,习,1.0,20064,20064
习,丶,0.8002414541810412,20064,20022
习,厂,0.7843843002350326,20064,21378
习,乁,0.7786010419600568,20064,20033
习,月,0.7785670574211236,20064,26376
习,可,0.7777732167465631,20064,21487
习,弓,0.7769593166766021,20064,24339
习,爫,0.7767073707361561,20064,29227
习,写,0.7757855375685507,20064,20889
习,丁,0.7744943314036086,20064,19969
乡,乡,1.0,20065,20065
乡,少,0.8066213663392401,20065,23569
乡,夕,0.7983178952040155,20065,22805
乡,丶,0.7874407777088895,20065,20022
乡,歺,0.7724710851239074,20065,27514
乡,丨,0.7708988942773053,20065,20008
乡,丿,0.7698868181600955,20065,20031
乡,扌,0.768830204325838,20065,25164
乡,亻,0.7678868204308013,20065,20155
乡,亅,0.7665603203281921,20065,20101
乢,乢,1.0,20066,20066
乢,乣,0.8257817757845496,20066,20067
乢,扎,0.8228245575634401,20066,25166
乢,圠,0.8223161890065857,20066,22304
乢,臫,0.8069331144448488,20066,33259
乢,札,0.8025560274055826,20066,26413
乢,糺,0.7908671237418021,20066,31994
乢,虻,0.7847668566464916,20066,34427
乢,牝,0.7840347154829365,20066,29277
乢,齓,0.7832869586835277,20066,40787
乣,乣,1.0,20067,20067
乣,圠,0.8271530337234538,20067,22304
乣,乢,0.8257817757845496,20067,20066
乣,扎,0.7982845247887816,20067,25166
乣,此,0.7934744174985938,20067,27492
乣,乵,0.785182926561254,20067,20085
乣,乹,0.779720893484196,20067,20089
乣,臫,0.779699077964303,20067,33259
乣,外,0.7774720587683087,20067,22806
乣,儿,0.7761821909691868,20067,20799
乤,乤,1.0,20068,20068
乤,亨,0.7639580842422703,20068,20136
乤,乧,0.7635897496033824,20068,20071
乤,丅,0.7593684535472903,20068,19973
乤,匚,0.7571535122777455,20068,21274
乤,了,0.7556193480948182,20068,20102
乤,丐,0.7532828298849825,20068,19984
乤,忑,0.7532605299847904,20068,24529
乤,区,0.7439244926530406,20068,21306
乤,丏,0.7424381732129683,20068,19983
乥,乥,1.0,20069,20069
乥,己,0.7759331032556576,20069,24049
乥,已,0.7668595707540288,20069,24050
乥,艺,0.7545581940691534,20069,33402
乥,巳,0.749128572073988,20069,24051
乥,乭,0.7448724548316601,20069,20077
乥,乤,0.7419926699667156,20069,20068
乥,兄,0.7410590559928517,20069,20804
乥,习,0.7400418001147531,20069,20064
乥,匚,0.7391715851479176,20069,21274
书,书,1.0,20070,20070
书,卜,0.808302500372895,20070,21340
书,一,0.79082809039039,20070,19968
书,扌,0.7772615611452651,20070,25164
书,丶,0.7660887467300983,20070,20022
书,乛,0.7634654046120525,20070,20059
书,宀,0.7619290050184301,20070,23424
书,丨,0.7578003243728986,20070,20008
书,中,0.7574048170522308,20070,20013
书,卞,0.7563983142267424,20070,21342
乧,乧,1.0,20071,20071
乧,乫,0.7679604436849963,20071,20075
乧,乤,0.7635897496033824,20071,20068
乧,朰,0.7506685689538597,20071,26416
乧,苣,0.7312356936102855,20071,33507
乧,龟,0.7295255215816667,20071,40863
乧,圠,0.7276292797656917,20071,22304
乧,皀,0.7274100481900805,20071,30336
乧,圵,0.7274082746856639,20071,22325
乧,让,0.7272244157085013,20071,35753
乨,乨,1.0,20072,20072
乨,臫,0.8224980481404655,20072,33259
乨,钆,0.8105007478115348,20072,38022
乨,札,0.7946021732008931,20072,26413
乨,劜,0.7879000065173968,20072,21148
乨,圠,0.7834412184610582,20072,22304
乨,糺,0.7820372451167624,20072,31994
乨,乢,0.7798898001603451,20072,20066
乨,乱,0.7695455128431161,20072,20081
乨,釓,0.7678108373032558,20072,37331
乩,乩,1.0,20073,20073
乩,虬,0.813979432050552,20073,34412
乩,乱,0.7887424237884457,20073,20081
乩,凡,0.7867644751938853,20073,20961
乩,凢,0.7837591824105627,20073,20962
乩,亃,0.7783230993704064,20073,20099
乩,亂,0.7744938576265857,20073,20098
乩,凣,0.7662701628724823,20073,20963
乩,凸,0.7660913255330029,20073,20984
乩,乚,0.7651785823943951,20073,20058
乪,乪,1.0,20074,20074
乪,已,0.7641115560638072,20074,24050
乪,氹,0.7548852763488239,20074,27705
乪,己,0.7509150451771993,20074,24049
乪,巴,0.7417414440479596,20074,24052
乪,乶,0.7410926060401394,20074,20086
乪,丛,0.7335272685684409,20074,19995
乪,丑,0.7329065907067928,20074,19985
乪,卫,0.731446898034175,20074,21355
乪,巳,0.7309123966196701,20074,24051
乫,乫,1.0,20075,20075
乫,乧,0.7679604436849963,20075,20071
乫,朰,0.7604116556680048,20075,26416
乫,架,0.7389187269885146,20075,26550
乫,乻,0.7385699097424478,20075,20091
乫,乲,0.7311444008075133,20075,20082
乫,乤,0.7296004470705313,20075,20068
乫,乮,0.728546089963497,20075,20078
乫,乷,0.7211524605028979,20075,20087
乫,壱,0.7201770385336111,20075,22769
乬,乬,1.0,20076,20076
乬,乯,0.7887600033141948,20076,20079
乬,乶,0.7870084720022784,20076,20086
乬,乽,0.7867642926830193,20076,20093
乬,乺,0.7701779126234906,20076,20090
乬,乭,0.7678590490472127,20076,20077
乬,哥,0.7676419429895475,20076,21733
乬,乮,0.7630385023225572,20076,20078
乬,乼,0.7559445206914901,20076,20092
乬,巠,0.7556736790986427,20076,24032
乭,乭,1.0,20077,20077
乭,乯,0.8222476433314067,20077,20079
乭,乮,0.8199216240446904,20077,20078
乭,乴,0.7988017092520178,20077,20084
乭,乻,0.7967968247005301,20077,20091
乭,乼,0.7812788465661231,20077,20092
乭,乶,0.7741163128484218,20077,20086
乭,乲,0.7688576205552884,20077,20082
乭,乬,0.7678590490472127,20077,20076
乭,乷,0.7651937618431528,20077,20087
乮,乮,1.0,20078,20078
乮,乭,0.8199216240446904,20078,20077
乮,乯,0.7993998210634757,20078,20079
乮,乼,0.786198310064483,20078,20092
乮,乻,0.786019089941332,20078,20091
乮,乷,0.7717055904127867,20078,20087
乮,乴,0.7700877599148777,20078,20084
乮,乺,0.7676644829224926,20078,20090
乮,乬,0.7630385023225572,20078,20076
乮,乲,0.7618289221039733,20078,20082
乯,乯,1.0,20079,20079
乯,乭,0.8222476433314067,20079,20077
乯,乮,0.7993998210634757,20079,20078
乯,乼,0.7934515182802747,20079,20092
乯,乻,0.7890527116448096,20079,20091
乯,乬,0.7887600033141948,20079,20076
乯,乴,0.7881452968902111,20079,20084
乯,乷,0.7661861560350592,20079,20087
乯,乽,0.7623429461484499,20079,20093
乯,乲,0.7618218842906684,20079,20082
买,买,1.0,20080,20080
买,丈,0.7451063881798751,20080,19976
买,厌,0.7404026431274059,20080,21388
买,页,0.7391141125922198,20080,39029
买,巠,0.7387837782385942,20080,24032
买,芙,0.7384621536235032,20080,33433
买,共,0.7384074852566866,20080,20849
买,笑,0.7372188307121265,20080,31505
买,了,0.7354734017464937,20080,20102
买,芺,0.7349086526767342,20080,33466
乱,乱,1.0,20081,20081
乱,乩,0.7887424237884457,20081,20073
乱,孔,0.7830061433668654,20081,23380
乱,刮,0.7821226691539556,20081,21038
乱,亄,0.7782478689630348,20081,20100
乱,亃,0.7732140126940586,20081,20099
乱,乨,0.7695455128431161,20081,20072
乱,几,0.7686709864544056,20081,20960
乱,凡,0.7648862921389965,20081,20961
乱,凢,0.7611367486378188,20081,20962
乲,乲,1.0,20082,20082
乲,乼,0.8096957398576325,20082,20092
乲,乷,0.7744205568220686,20082,20087
乲,乻,0.7711257785396891,20082,20091
乲,乭,0.7688576205552884,20082,20077
乲,乮,0.7618289221039733,20082,20078
乲,乯,0.7618218842906684,20082,20079
乲,乴,0.7607392422202155,20082,20084
乲,乬,0.7534005682496637,20082,20076
乲,乺,0.7492848965228162,20082,20090
乳,乳,1.0,20083,20083
乳,耴,0.7651424842865102,20083,32820
乳,卂,0.7402408805371953,20083,21314
乳,丸,0.7365764879739765,20083,20024
乳,芤,0.7356723648279767,20083,33444
乳,轧,0.734735215951135,20083,36711
乳,九,0.7305017522693582,20083,20061
乳,艽,0.7297863458418263,20083,33405
乳,凥,0.7292867251973936,20083,20965
乳,驻,0.7289885526580353,20083,39547
乴,乴,1.0,20084,20084
乴,乭,0.7988017092520178,20084,20077
乴,晢,0.7963646826325065,20084,26210
乴,乯,0.7881452968902111,20084,20079
乴,乻,0.7825755746116634,20084,20091
乴,乺,0.7728353281338053,20084,20090
乴,乮,0.7700877599148777,20084,20078
乴,乲,0.7607392422202155,20084,20082
乴,梊,0.7576864693029653,20084,26762
乴,埑,0.7462642677771597,20084,22481
乵,乵,1.0,20085,20085
乵,乹,0.8239407211664936,20085,20089
乵,札,0.8133023872658701,20085,26413
乵,圠,0.803035289222196,20085,22304
乵,扎,0.7927407740036136,20085,25166
乵,儿,0.7912846180921581,20085,20799
乵,轧,0.7889805794785038,20085,36711
乵,乣,0.785182926561254,20085,20067
乵,钆,0.7823081207974939,20085,38022
乵,牝,0.7793849529159812,20085,29277
乶,乶,1.0,20086,20086
乶,乬,0.7870084720022784,20086,20076
乶,盙,0.775635530097371,20086,30425
乶,乭,0.7741163128484218,20086,20077
乶,亶,0.7690388829321881,20086,20150
乶,寚,0.7651095733868989,20086,23514
乶,已,0.7575290031410082,20086,24050
乶,巴,0.7564066624457648,20086,24052
乶,乯,0.7537295645012873,20086,20079
乶,専,0.750159907664961,20086,23554
乷,乷,1.0,20087,20087
乷,乼,0.7984935904895271,20087,20092
乷,乺,0.7875168509325993,20087,20090
乷,乲,0.7744205568220686,20087,20082
乷,乻,0.7731784878176644,20087,20091
乷,乮,0.7717055904127867,20087,20078
乷,乯,0.7661861560350592,20087,20079
乷,乭,0.7651937618431528,20087,20077
乷,乬,0.7525104279902285,20087,20076
乷,乽,0.7472133708498697,20087,20093
乸,乸,1.0,20088,20088
乸,乴,0.7277189670973203,20088,20084
乸,巴,0.721192657005229,20088,24052
